UserID,DestinationID,VisitDate,ExperienceRating,Preferences,Gender,NumberOfAdults,NumberOfChildren,Name_y,State,Type,Popularity,BestTimeToVisit,PreferencesList,PopularityNorm,ExperienceRatingNorm
855,20,2024-02-15,1,"City, Historical",Female,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.930902395039807,Apr-Jun,"['City', 'Historical']",0.7148772255192337,0.0
42,468,2024-03-20,2,"City, Historical",Female,2,2,Jaipur City,Rajasthan,City,9.47910151784028,Oct-Mar,"['City', 'Historical']",0.9896209101219788,0.25
677,239,2024-01-01,2,"Nature, Adventure",Male,2,0,Kerala Backwaters,Kerala,Nature,8.757659224866991,Sep-Mar,"['Nature', 'Adventure']",0.6280520831104166,0.25
382,236,2024-02-15,3,"Beaches, Historical",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,"['Beaches', 'Historical']",0.46121773186855664,0.5
668,322,2024-03-20,4,"Nature, Adventure",Male,2,0,Goa Beaches,Goa,Beach,7.875971584786738,Nov-Mar,"['Nature', 'Adventure']",0.18617229740978508,0.75
674,295,2024-01-01,1,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,9.301807912303714,Apr-Jun,"['Nature', 'Adventure']",0.9007657908492852,0.0
336,986,2024-02-15,1,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.108715094313126,Nov-Feb,"['City', 'Historical']",0.3028175212255258,0.0
484,850,2024-03-20,1,"Beaches, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.64491136642723,Apr-Jun,"['Beaches', 'Historical']",0.5715456773712687,0.0
923,510,2024-01-01,2,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.380186804036049,Apr-Jun,"['Nature', 'Adventure']",0.940047330373855,0.25
799,568,2024-02-15,1,"Beaches, Historical",Female,1,2,Jaipur City,Rajasthan,City,8.248703528475824,Oct-Mar,"['Beaches', 'Historical']",0.37297622196760416,0.0
239,690,2024-03-20,5,"Nature, Adventure",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.195260134545546,Apr-Jun,"['Nature', 'Adventure']",0.34619173006424,1.0
174,784,2024-01-01,1,"City, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,8.317882740052342,Sep-Mar,"['City', 'Historical']",0.4076471119707668,0.0
985,393,2024-02-15,4,"Beaches, Historical",Male,1,1,Jaipur City,Rajasthan,City,8.429521721872453,Oct-Mar,"['Beaches', 'Historical']",0.46359777649184025,0.75
812,153,2024-03-20,3,"Nature, Adventure",Male,2,0,Jaipur City,Rajasthan,City,9.072635913777948,Oct-Mar,"['Nature', 'Adventure']",0.7859105189891359,0.5
459,967,2024-01-01,2,"City, Historical",Female,1,0,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,"['City', 'Historical']",0.012142047897673362,0.25
873,135,2024-02-15,2,"City, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.398122784522716,Apr-Jun,"['City', 'Historical']",0.949036395041993,0.25
230,582,2024-03-20,3,"Nature, Adventure",Female,2,1,Goa Beaches,Goa,Beach,7.779308047020037,Nov-Mar,"['Nature', 'Adventure']",0.1377269507680574,0.5
391,541,2024-01-01,3,"Beaches, Historical",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,8.299700198889736,Nov-Feb,"['Beaches', 'Historical']",0.398534477260708,0.5
272,9,2024-02-15,2,"Nature, Adventure",Male,2,0,Kerala Backwaters,Kerala,Nature,9.260450137338132,Sep-Mar,"['Nature', 'Adventure']",0.8800383087931882,0.25
407,35,2024-03-20,2,"Nature, Adventure",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.115627955366532,Apr-Jun,"['Nature', 'Adventure']",0.30628207422819614,0.25
384,383,2024-01-01,3,"City, Historical",Male,1,2,Jaipur City,Rajasthan,City,8.70695511642636,Oct-Mar,"['City', 'Historical']",0.6026404525585265,0.5
468,159,2024-02-15,5,"City, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,8.017566360422618,Sep-Mar,"['City', 'Historical']",0.25713605630813685,1.0
647,531,2024-03-20,4,"Nature, Adventure",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,7.819012402589374,Nov-Feb,"['Nature', 'Adventure']",0.15762578039071537,0.75
148,368,2024-01-01,4,"Beaches, Historical",Male,2,1,Jaipur City,Rajasthan,City,8.00825181627746,Oct-Mar,"['Beaches', 'Historical']",0.252467839829127,0.75
612,962,2024-02-15,5,"City, Historical",Female,2,0,Goa Beaches,Goa,Beach,9.210850998967874,Nov-Mar,"['City', 'Historical']",0.8551804615946149,1.0
942,984,2024-03-20,1,"City, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,7.748098699266505,Sep-Mar,"['City', 'Historical']",0.12208560652064111,0.0
448,287,2024-01-01,2,"Beaches, Historical",Male,1,0,Goa Beaches,Goa,Beach,9.171525350501778,Nov-Mar,"['Beaches', 'Historical']",0.8354714304969856,0.25
332,583,2024-02-15,1,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,8.45671070203574,Oct-Mar,"['Nature', 'Adventure']",0.4772242130911771,0.0
191,389,2024-03-20,1,"Nature, Adventure",Male,2,1,Kerala Backwaters,Kerala,Nature,9.40914617773771,Sep-Mar,"['Nature', 'Adventure']",0.9545610439200154,0.0
774,381,2024-01-01,2,"City, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,9.30052503102598,Nov-Feb,"['City', 'Historical']",0.9001228428501135,0.25
44,670,2024-02-15,5,"Nature, Adventure",Male,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.809939225539317,Apr-Jun,"['Nature', 'Adventure']",0.15307853106085267,1.0
916,627,2024-03-20,1,"Beaches, Historical",Female,1,2,Goa Beaches,Goa,Beach,7.949828337049644,Nov-Mar,"['Beaches', 'Historical']",0.2231874537745801,0.0
850,761,2024-01-01,4,"Beaches, Historical",Male,2,0,Taj Mahal,Uttar Pradesh,Historical,9.36014231646272,Nov-Feb,"['Beaches', 'Historical']",0.9300015347079718,0.75
349,53,2024-02-15,1,"Beaches, Historical",Female,2,1,Jaipur City,Rajasthan,City,8.399568313158765,Oct-Mar,"['Beaches', 'Historical']",0.44858587746805106,0.0
158,967,2024-03-20,2,"Nature, Adventure",Male,2,1,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,"['Nature', 'Adventure']",0.012142047897673362,0.25
480,490,2024-01-01,2,"City, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.387349596378451,Apr-Jun,"['City', 'Historical']",0.44246216232565616,0.25
870,424,2024-02-15,2,"City, Historical",Female,2,2,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,"['City', 'Historical']",0.2566102957178672,0.25
466,39,2024-03-20,4,"Beaches, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,9.276722027226734,Sep-Mar,"['Beaches', 'Historical']",0.8881933728885237,0.75
769,236,2024-01-01,1,"Beaches, Historical",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,8.42477279242355,Nov-Feb,"['Beaches', 'Historical']",0.46121773186855664,0.0
260,167,2024-02-15,5,"Nature, Adventure",Female,1,0,Goa Beaches,Goa,Beach,9.1852981894065,Nov-Mar,"['Nature', 'Adventure']",0.8423740327645577,1.0
937,712,2024-03-20,1,"Beaches, Historical",Female,2,2,Goa Beaches,Goa,Beach,8.810464389396717,Nov-Mar,"['Beaches', 'Historical']",0.6545167104064941,0.0
82,360,2024-01-01,4,"Beaches, Historical",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.117132891287836,Apr-Jun,"['Beaches', 'Historical']",0.3070363104589982,0.75
348,2,2024-02-15,4,"City, Historical",Female,1,0,Goa Beaches,Goa,Beach,8.605031858363876,Nov-Mar,"['City', 'Historical']",0.5515590657008618,0.75
814,137,2024-03-20,1,"Beaches, Historical",Male,1,2,Goa Beaches,Goa,Beach,8.863570277264008,Nov-Mar,"['Beaches', 'Historical']",0.6811320527153694,0.0
769,611,2024-01-01,3,"Beaches, Historical",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,9.342123928378385,Nov-Feb,"['Beaches', 'Historical']",0.9209711694136908,0.5
9,890,2024-02-15,4,"City, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.743039575412055,Apr-Jun,"['City', 'Historical']",0.11955010022224996,0.75
528,619,2024-03-20,2,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,9.4345443222489,Sep-Mar,"['City', 'Historical']",0.9672899584965843,0.25
197,396,2024-01-01,4,"Nature, Adventure",Female,1,1,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,"['Nature', 'Adventure']",0.8065733562128057,0.75
834,866,2024-02-15,4,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.15752225096045,Nov-Feb,"['City', 'Historical']",0.3272784469996626,0.75
168,331,2024-03-20,5,"City, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,9.082935360672389,Nov-Feb,"['City', 'Historical']",0.7910723440841735,1.0
711,831,2024-01-01,2,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.771961835427916,Nov-Feb,"['City', 'Historical']",0.6352201936773811,0.25
302,49,2024-02-15,1,"Nature, Adventure",Male,1,2,Kerala Backwaters,Kerala,Nature,8.0159728308643,Sep-Mar,"['Nature', 'Adventure']",0.25633741916304387,0.0
647,748,2024-03-20,1,"Nature, Adventure",Female,2,1,Jaipur City,Rajasthan,City,8.719936425969232,Oct-Mar,"['Nature', 'Adventure']",0.6091463601137185,0.0
418,373,2024-01-01,4,"Beaches, Historical",Female,1,2,Jaipur City,Rajasthan,City,9.276956975859664,Oct-Mar,"['Beaches', 'Historical']",0.8883111232650177,0.75
972,83,2024-02-15,1,"City, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.25520276869782,Oct-Mar,"['City', 'Historical']",0.8774084589179397,0.0
745,171,2024-03-20,4,"Beaches, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,7.721043377213922,Nov-Feb,"['Beaches', 'Historical']",0.10852615602231201,0.75
878,661,2024-01-01,4,"Nature, Adventure",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,9.349513600175449,Nov-Feb,"['Nature', 'Adventure']",0.9246746880314493,0.75
101,537,2024-02-15,4,"Nature, Adventure",Female,2,0,Goa Beaches,Goa,Beach,9.187047298341549,Nov-Mar,"['Nature', 'Adventure']",0.8432506424007273,0.75
888,8,2024-03-20,3,"City, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.4587045393854,Oct-Mar,"['City', 'Historical']",0.979398454845456,0.5
865,750,2024-01-01,2,"Beaches, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.956458952804828,Apr-Jun,"['Beaches', 'Historical']",0.7276855328551806,0.25
394,886,2024-02-15,1,"Beaches, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,7.713067194844037,Nov-Feb,"['Beaches', 'Historical']",0.10452869297973902,0.0
106,655,2024-03-20,1,"Beaches, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.769705210150947,Apr-Jun,"['Beaches', 'Historical']",0.634089229548517,0.0
722,307,2024-01-01,1,"Nature, Adventure",Female,1,0,Goa Beaches,Goa,Beach,8.41986035294417,Nov-Mar,"['Nature', 'Adventure']",0.45875574010896003,0.0
654,718,2024-02-15,2,"City, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.203460228257162,Oct-Mar,"['City', 'Historical']",0.8514763922288305,0.25
520,389,2024-03-20,4,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,9.40914617773771,Sep-Mar,"['Beaches', 'Historical']",0.9545610439200154,0.75
184,878,2024-01-01,3,"Beaches, Historical",Male,1,2,Jaipur City,Rajasthan,City,7.601483087639889,Oct-Mar,"['Beaches', 'Historical']",0.048605530243243156,0.5
328,477,2024-02-15,1,"Beaches, Historical",Female,2,0,Goa Beaches,Goa,Beach,9.061411819218064,Nov-Mar,"['Beaches', 'Historical']",0.7802852836185304,0.0
846,974,2024-03-20,2,"City, Historical",Male,1,2,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,"['City', 'Historical']",0.09145838977986974,0.25
902,316,2024-01-01,2,"Nature, Adventure",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.03328074273946,Nov-Feb,"['Nature', 'Adventure']",0.2650117115571454,0.25
806,529,2024-02-15,1,"Nature, Adventure",Male,2,1,Kerala Backwaters,Kerala,Nature,7.726465986904015,Sep-Mar,"['Nature', 'Adventure']",0.11124383232724254,0.0
597,871,2024-03-20,2,"City, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,7.643206988401131,Nov-Feb,"['City', 'Historical']",0.06951650538778954,0.25
465,511,2024-01-01,2,"City, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,"['City', 'Historical']",0.8595528372154649,0.25
401,959,2024-02-15,5,"Nature, Adventure",Male,1,1,Kerala Backwaters,Kerala,Nature,9.052548436473314,Sep-Mar,"['Nature', 'Adventure']",0.7758431779455099,1.0
868,944,2024-03-20,1,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,9.429650079998778,Sep-Mar,"['Beaches', 'Historical']",0.9648370867330035,0.0
686,544,2024-01-01,1,"Nature, Adventure",Male,2,2,Kerala Backwaters,Kerala,Nature,8.517940732286046,Sep-Mar,"['Nature', 'Adventure']",0.5079111722992992,0.0
55,808,2024-02-15,3,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,8.01406881114496,Oct-Mar,"['Beaches', 'Historical']",0.2553831721175988,0.5
934,791,2024-03-20,1,"Beaches, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,9.42168809807716,Nov-Feb,"['Beaches', 'Historical']",0.9608467405998123,0.0
188,387,2024-01-01,5,"Nature, Adventure",Female,1,0,Goa Beaches,Goa,Beach,8.763403696969464,Nov-Mar,"['Nature', 'Adventure']",0.6309310688035503,1.0
651,725,2024-02-15,2,"City, Historical",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.339552233237942,Apr-Jun,"['City', 'Historical']",0.9196823001521883,0.25
950,537,2024-03-20,4,"Nature, Adventure",Male,2,0,Goa Beaches,Goa,Beach,9.187047298341549,Nov-Mar,"['Nature', 'Adventure']",0.8432506424007273,0.75
978,239,2024-01-01,4,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,8.757659224866991,Sep-Mar,"['City', 'Historical']",0.6280520831104166,0.75
999,811,2024-02-15,3,"City, Historical",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,9.393805813478073,Nov-Feb,"['City', 'Historical']",0.9468728371634805,0.5
184,485,2024-03-20,1,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,"['Beaches', 'Historical']",0.9036095093450089,0.0
372,472,2024-01-01,2,"City, Historical",Female,1,2,Goa Beaches,Goa,Beach,9.276219098262825,Nov-Mar,"['City', 'Historical']",0.8879413174749141,0.25
778,365,2024-02-15,1,"Beaches, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.878382688353271,Apr-Jun,"['Beaches', 'Historical']",0.688555662552111,0.0
135,836,2024-03-20,5,"City, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,7.789458969308924,Nov-Feb,"['City', 'Historical']",0.14281433904682314,1.0
945,839,2024-01-01,3,"City, Historical",Male,2,0,Kerala Backwaters,Kerala,Nature,9.19673720089384,Sep-Mar,"['City', 'Historical']",0.8481069791220601,0.5
102,849,2024-02-15,2,"City, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,8.749274375887886,Sep-Mar,"['City', 'Historical']",0.6238498065879944,0.25
374,633,2024-03-20,2,"Nature, Adventure",Female,1,1,Jaipur City,Rajasthan,City,8.038341365095178,Oct-Mar,"['Nature', 'Adventure']",0.2675479688668801,0.25
526,20,2024-01-01,3,"Beaches, Historical",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.930902395039807,Apr-Jun,"['Beaches', 'Historical']",0.7148772255192337,0.5
294,220,2024-02-15,3,"City, Historical",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,"['City', 'Historical']",0.684106190955752,0.5
800,269,2024-03-20,1,"Nature, Adventure",Female,1,2,Kerala Backwaters,Kerala,Nature,7.588087849193326,Sep-Mar,"['Nature', 'Adventure']",0.04189217187787314,0.0
893,146,2024-01-01,3,"Nature, Adventure",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.373844119971205,Nov-Feb,"['Nature', 'Adventure']",0.43569355545250577,0.5
614,590,2024-02-15,5,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.17109010854659,Apr-Jun,"['Nature', 'Adventure']",0.3340783177589194,1.0
826,413,2024-03-20,4,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.164900243709798,Oct-Mar,"['Beaches', 'Historical']",0.8321510927306343,0.75
507,7,2024-01-01,2,"City, Historical",Female,2,2,Goa Beaches,Goa,Beach,9.14506834197403,Nov-Mar,"['City', 'Historical']",0.8222118397677145,0.25
315,463,2024-02-15,1,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,8.981270231292,Oct-Mar,"['City', 'Historical']",0.7401203248636881,0.0
102,511,2024-03-20,3,"City, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,9.219575248565713,Nov-Feb,"['City', 'Historical']",0.8595528372154649,0.5
166,259,2024-01-01,5,"Beaches, Historical",Male,2,0,Kerala Backwaters,Kerala,Nature,8.382675748307422,Sep-Mar,"['Beaches', 'Historical']",0.44011974661045394,1.0
11,89,2024-02-15,3,"Nature, Adventure",Male,2,2,Kerala Backwaters,Kerala,Nature,8.686130970942902,Sep-Mar,"['Nature', 'Adventure']",0.5922039118548458,0.5
56,92,2024-03-20,5,"Nature, Adventure",Male,1,1,Goa Beaches,Goa,Beach,7.842354721882594,Nov-Mar,"['Nature', 'Adventure']",0.1693243668040452,1.0
722,416,2024-01-01,2,"Nature, Adventure",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,9.327014780224204,Nov-Feb,"['Nature', 'Adventure']",0.9133988423842669,0.25
50,114,2024-02-15,3,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,9.46714704036077,Sep-Mar,"['Nature', 'Adventure']",0.9836296251059741,0.5
300,194,2024-03-20,1,"City, Historical",Female,2,1,Kerala Backwaters,Kerala,Nature,7.764994888805412,Sep-Mar,"['City', 'Historical']",0.1305535539809571,0.0
834,361,2024-01-01,5,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.134764369094412,Nov-Feb,"['City', 'Historical']",0.3158727660024219,1.0
209,727,2024-02-15,1,"Nature, Adventure",Male,1,1,Goa Beaches,Goa,Beach,7.714387334549871,Nov-Mar,"['Nature', 'Adventure']",0.10519031397088258,0.0
700,535,2024-03-20,4,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.177624039641806,Apr-Jun,"['Beaches', 'Historical']",0.8385279409069594,0.75
303,128,2024-01-01,2,"City, Historical",Female,2,2,Jaipur City,Rajasthan,City,7.513479447324053,Oct-Mar,"['City', 'Historical']",0.0045003075363697,0.25
809,483,2024-02-15,5,"Nature, Adventure",Male,1,2,Jaipur City,Rajasthan,City,9.187132541918034,Oct-Mar,"['Nature', 'Adventure']",0.8432933643484983,1.0
849,676,2024-03-20,2,"City, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,9.263552559071387,Nov-Feb,"['City', 'Historical']",0.8815931649444197,0.25
220,606,2024-01-01,3,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,7.645870324298047,Nov-Feb,"['Beaches', 'Historical']",0.07085130270361761,0.5
896,189,2024-02-15,4,"Nature, Adventure",Female,2,2,Kerala Backwaters,Kerala,Nature,8.649611762507414,Sep-Mar,"['Nature', 'Adventure']",0.5739013982844375,0.75
637,24,2024-03-20,1,"Beaches, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,9.182423104129008,Sep-Mar,"['Beaches', 'Historical']",0.8409331119570777,0.0
98,398,2024-01-01,1,"Nature, Adventure",Male,2,0,Jaipur City,Rajasthan,City,8.33295003386784,Oct-Mar,"['Nature', 'Adventure']",0.41519846265282334,0.0
631,569,2024-02-15,1,"Beaches, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,9.000157281763427,Sep-Mar,"['Beaches', 'Historical']",0.7495860420127587,0.0
43,200,2024-03-20,1,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.77167518972464,Apr-Jun,"['Beaches', 'Historical']",0.13390155366294804,0.0
961,355,2024-01-01,2,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.057546789498799,Apr-Jun,"['Beaches', 'Historical']",0.27717324706516505,0.25
689,950,2024-02-15,3,"Nature, Adventure",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.671909274040946,Apr-Jun,"['Nature', 'Adventure']",0.08390137282960294,0.5
729,874,2024-03-20,3,"City, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.671636575343907,Sep-Mar,"['City', 'Historical']",0.5849396834251936,0.5
970,270,2024-01-01,5,"Beaches, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.434929744953086,Apr-Jun,"['Beaches', 'Historical']",0.46630814235306167,1.0
934,36,2024-02-15,2,"Beaches, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.152769658316458,Nov-Feb,"['Beaches', 'Historical']",0.3248965664746519,0.25
498,913,2024-03-20,1,"City, Historical",Male,1,0,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,"['City', 'Historical']",0.041855464333277456,0.0
531,367,2024-01-01,4,"City, Historical",Female,1,1,Goa Beaches,Goa,Beach,8.445148546462805,Nov-Mar,"['City', 'Historical']",0.47142954999899506,0.75
15,481,2024-02-15,4,"City, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.347502107586056,Nov-Feb,"['City', 'Historical']",0.4224915979127433,0.75
228,395,2024-03-20,1,"City, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,"['City', 'Historical']",0.688900030261843,0.0
637,637,2024-01-01,5,"Beaches, Historical",Male,1,0,Goa Beaches,Goa,Beach,9.155871192324602,Nov-Mar,"['Beaches', 'Historical']",0.8276259580799915,1.0
366,416,2024-02-15,1,"City, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,9.327014780224204,Nov-Feb,"['City', 'Historical']",0.9133988423842669,0.0
823,109,2024-03-20,3,"Beaches, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,8.024075275103758,Sep-Mar,"['Beaches', 'Historical']",0.2603981614956203,0.5
693,488,2024-01-01,1,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,8.654607164170207,Oct-Mar,"['City', 'Historical']",0.5764049686146767,0.0
837,287,2024-02-15,3,"City, Historical",Female,2,2,Goa Beaches,Goa,Beach,9.171525350501778,Nov-Mar,"['City', 'Historical']",0.8354714304969856,0.5
216,112,2024-03-20,1,"City, Historical",Female,1,2,Goa Beaches,Goa,Beach,8.196505600821453,Nov-Mar,"['City', 'Historical']",0.34681592660060667,0.0
798,975,2024-01-01,5,"City, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722103503646,Apr-Jun,"['City', 'Historical']",0.6396106208581807,1.0
207,587,2024-02-15,3,"City, Historical",Male,2,2,Goa Beaches,Goa,Beach,7.768523623167793,Nov-Mar,"['City', 'Historical']",0.13232206735571803,0.5
187,717,2024-03-20,4,"Beaches, Historical",Female,1,0,Goa Beaches,Goa,Beach,8.367306496099209,Nov-Mar,"['Beaches', 'Historical']",0.4324170619368591,0.75
208,808,2024-01-01,3,"Beaches, Historical",Male,1,2,Jaipur City,Rajasthan,City,8.01406881114496,Oct-Mar,"['Beaches', 'Historical']",0.2553831721175988,0.5
308,185,2024-02-15,3,"Nature, Adventure",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.242881342868039,Apr-Jun,"['Nature', 'Adventure']",0.37005828820997166,0.5
95,67,2024-03-20,2,"Nature, Adventure",Female,2,1,Goa Beaches,Goa,Beach,7.593468221686345,Nov-Mar,"['Nature', 'Adventure']",0.044588679956390063,0.25
103,828,2024-01-01,2,"Beaches, Historical",Female,1,0,Jaipur City,Rajasthan,City,7.804063905354139,Oct-Mar,"['Beaches', 'Historical']",0.15013396758243922,0.25
63,747,2024-02-15,2,"City, Historical",Male,2,0,Goa Beaches,Goa,Beach,8.350906820188296,Nov-Mar,"['City', 'Historical']",0.4241979546843015,0.25
397,85,2024-03-20,3,"Beaches, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.877439168200071,Apr-Jun,"['Beaches', 'Historical']",0.18690781349813831,0.5
240,935,2024-01-01,2,"City, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.473490132236787,Apr-Jun,"['City', 'Historical']",0.4856336436926337,0.25
153,864,2024-02-15,2,"City, Historical",Female,1,0,Kerala Backwaters,Kerala,Nature,9.147968243343048,Sep-Mar,"['City', 'Historical']",0.8236651977793771,0.25
930,556,2024-03-20,2,"City, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,7.703776810764232,Nov-Feb,"['City', 'Historical']",0.09987258492100874,0.25
72,714,2024-01-01,3,"City, Historical",Male,2,1,Kerala Backwaters,Kerala,Nature,8.655670235424626,Sep-Mar,"['City', 'Historical']",0.5769377533297314,0.5
928,108,2024-02-15,4,"Beaches, Historical",Female,1,1,Jaipur City,Rajasthan,City,8.180179995253692,Oct-Mar,"['Beaches', 'Historical']",0.33863394155082327,0.75
213,905,2024-03-20,4,"City, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.13644498964263,Apr-Jun,"['City', 'Historical']",0.31671505097266706,0.75
94,280,2024-01-01,1,"Beaches, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.639341731351649,Apr-Jun,"['Beaches', 'Historical']",0.06757933526193038,0.0
773,133,2024-02-15,3,"Nature, Adventure",Male,1,0,Jaipur City,Rajasthan,City,7.813559346844389,Oct-Mar,"['Nature', 'Adventure']",0.15489284528482214,0.5
712,476,2024-03-20,3,"Beaches, Historical",Female,2,0,Taj Mahal,Uttar Pradesh,Historical,8.59393285581819,Nov-Feb,"['Beaches', 'Historical']",0.5459965233180151,0.5
201,988,2024-01-01,3,"City, Historical",Male,2,1,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,"['City', 'Historical']",0.2294619310781935,0.5
336,347,2024-02-15,2,"City, Historical",Male,2,1,Goa Beaches,Goa,Beach,7.920959927553192,Nov-Mar,"['City', 'Historical']",0.20871932921217934,0.25
360,555,2024-03-20,2,"City, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,9.04217651721199,Apr-Jun,"['City', 'Historical']",0.7706450315134231,0.25
990,81,2024-01-01,3,"City, Historical",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.113730398100675,Nov-Feb,"['City', 'Historical']",0.30533106600274834,0.5
